algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
KMeans(sk),0.06367,1.0,2169687.0,54.0,real_covertype,,,,,,,,,,,,,,,,,,,,,152837766.0,,50000.0,,,,,,,192328.99644,7.0,11001512.0,50000.0,0.16732,0.0,0.25997,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.06256,1.28926,2797300.25,54.0,real_covertype,Ailon2009 tuned (no refinement),737.85567,,,8192.0,1.0,2.0,,,,,,,,,,,14.0,,,153065384.0,,50000.0,,1.0,11.0,,,98.0,9679.22955,7.0,21952.0,50000.0,0.13476,28.92644,5.1657,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.0207,1.05923,2298197.96974,54.0,real_covertype,,27.22831,,2.0,8192.0,,,0.0,54.0,,2.5,,,,,,,,batch_stream_wrapper,,305290747.0,,50000.0,10.0,,,0.0,,,239254.25405,7.0,5520.0,50000.0,0.05289,5.92301,0.20898,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.06003,1.00681,2184475.44046,54.0,real_covertype,,122.81715,,,8192.0,,,,,,,,,,3.0,3.0,32.0,,,,305404499.0,,50000.0,,,,,96.0,,56813.94014,7.0,42240.0,50000.0,0.14601,0.68159,0.88006,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.0583,0.99678,2162720.28173,54.0,real_covertype,,4.55367,1.5,,8192.0,,,,,54.0,,2871.95222,2462.0,0.25,,,,,,17.0,327970406.0,"[{'phase': 1, 'Li': 4.372371612802019, 'raw_start_index': 0, 'raw_consumed': 2653, 'summary_in_size': 0, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.052845704977259704, 'median_limit': 2648, 'cost_limit': 139.9158916096646, 'winner_processed_items': 2653, 'winner_raw_points_read': 2653, 'winner_num_centers': 2648, 'winner_cost': 0.13868675510295958, 'num_parallel_runs': 22}, {'phase': 2, 'Li': 6.558557419203028, 'raw_start_index': 2653, 'raw_consumed': 2, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.07926855746588955, 'median_limit': 2648, 'cost_limit': 209.8738374144969, 'winner_processed_items': 2650, 'winner_raw_points_read': 2, 'winner_num_centers': 2648, 'winner_cost': 0.08080682714779286, 'num_parallel_runs': 22}, {'phase': 3, 'Li': 9.837836128804543, 'raw_start_index': 2655, 'raw_consumed': 6, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.11890283619883435, 'median_limit': 2648, 'cost_limit': 314.8107561217454, 'winner_processed_items': 2654, 'winner_raw_points_read': 6, 'winner_num_centers': 2648, 'winner_cost': 0.46632198900399047, 'num_parallel_runs': 22}, {'phase': 4, 'Li': 14.756754193206815, 'raw_start_index': 2661, 'raw_consumed': 11, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.17835425429825152, 'median_limit': 2648, 'cost_limit': 472.2161341826181, 'winner_processed_items': 2659, 'winner_raw_points_read': 11, 'winner_num_centers': 2648, 'winner_cost': 1.2408663105621969, 'num_parallel_runs': 22}, {'phase': 5, 'Li': 22.13513128981022, 'raw_start_index': 2672, 'raw_consumed': 26, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.26753138144737726, 'median_limit': 2648, 'cost_limit': 708.3242012739271, 'winner_processed_items': 2674, 'winner_raw_points_read': 26, 'winner_num_centers': 2648, 'winner_cost': 4.553495806913563, 'num_parallel_runs': 22}, {'phase': 6, 'Li': 33.202696934715334, 'raw_start_index': 2698, 'raw_consumed': 48, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.4012970721710659, 'median_limit': 2648, 'cost_limit': 1062.4863019108907, 'winner_processed_items': 2696, 'winner_raw_points_read': 48, 'winner_num_centers': 2648, 'winner_cost': 11.848975409856468, 'num_parallel_runs': 22}, {'phase': 7, 'Li': 49.804045402073, 'raw_start_index': 2746, 'raw_consumed': 91, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.6019456082565988, 'median_limit': 2648, 'cost_limit': 1593.729452866336, 'winner_processed_items': 2739, 'winner_raw_points_read': 91, 'winner_num_centers': 2648, 'winner_cost': 33.135133182639876, 'num_parallel_runs': 22}, {'phase': 8, 'Li': 74.7060681031095, 'raw_start_index': 2837, 'raw_consumed': 174, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.9029184123848983, 'median_limit': 2648, 'cost_limit': 2390.594179299504, 'winner_processed_items': 2822, 'winner_raw_points_read': 174, 'winner_num_centers': 2648, 'winner_cost': 92.71064151100231, 'num_parallel_runs': 22}, {'phase': 9, 'Li': 112.05910215466426, 'raw_start_index': 3011, 'raw_consumed': 361, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 1.3543776185773475, 'median_limit': 2648, 'cost_limit': 3585.8912689492563, 'winner_processed_items': 3009, 'winner_raw_points_read': 361, 'winner_num_centers': 2648, 'winner_cost': 259.48072673682464, 'num_parallel_runs': 22}, {'phase': 10, 'Li': 168.08865323199637, 'raw_start_index': 3372, 'raw_consumed': 614, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 2.031566427866021, 'median_limit': 2648, 'cost_limit': 5378.836903423884, 'winner_processed_items': 3262, 'winner_raw_points_read': 614, 'winner_num_centers': 2648, 'winner_cost': 599.8746550919273, 'num_parallel_runs': 22}, {'phase': 11, 'Li': 252.13297984799456, 'raw_start_index': 3986, 'raw_consumed': 1146, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 3.047349641799032, 'median_limit': 2648, 'cost_limit': 8068.255355135826, 'winner_processed_items': 3794, 'winner_raw_points_read': 1146, 'winner_num_centers': 2648, 'winner_cost': 1386.570668736234, 'num_parallel_runs': 22}, {'phase': 12, 'Li': 378.19946977199186, 'raw_start_index': 5132, 'raw_consumed': 2070, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 4.5710244626985475, 'median_limit': 2648, 'cost_limit': 12102.38303270374, 'winner_processed_items': 4718, 'winner_raw_points_read': 2070, 'winner_num_centers': 2648, 'winner_cost': 2863.2872756692173, 'num_parallel_runs': 22}, {'phase': 13, 'Li': 567.2992046579877, 'raw_start_index': 7202, 'raw_consumed': 3262, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 6.856536694047821, 'median_limit': 2648, 'cost_limit': 18153.574549055607, 'winner_processed_items': 5910, 'winner_raw_points_read': 3262, 'winner_num_centers': 2648, 'winner_cost': 5067.9608377266795, 'num_parallel_runs': 22}, {'phase': 14, 'Li': 850.9488069869816, 'raw_start_index': 10464, 'raw_consumed': 5240, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 10.284805041071731, 'median_limit': 2648, 'cost_limit': 27230.36182358341, 'winner_processed_items': 7888, 'winner_raw_points_read': 5240, 'winner_num_centers': 2648, 'winner_cost': 8404.167948051445, 'num_parallel_runs': 22}, {'phase': 15, 'Li': 1276.4232104804723, 'raw_start_index': 15704, 'raw_consumed': 8403, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 15.427207561607597, 'median_limit': 2648, 'cost_limit': 40845.542735375115, 'winner_processed_items': 11051, 'winner_raw_points_read': 8403, 'winner_num_centers': 2648, 'winner_cost': 13862.532550376449, 'num_parallel_runs': 22}, {'phase': 16, 'Li': 1914.6348157207085, 'raw_start_index': 24107, 'raw_consumed': 12708, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 23.140811342411396, 'median_limit': 2648, 'cost_limit': 61268.31410306267, 'winner_processed_items': 15356, 'winner_raw_points_read': 12708, 'winner_num_centers': 2648, 'winner_cost': 21349.133222988872, 'num_parallel_runs': 22}, {'phase': 17, 'Li': 2871.9522235810628, 'raw_start_index': 36815, 'raw_consumed': 13185, 'summary_in_size': 2648, 'summary_out_size': 2462, 'chunk_size': 8192, 'facility_cost': 34.711217013617095, 'median_limit': 2648, 'cost_limit': 91902.47115459401, 'winner_processed_items': 15833, 'winner_raw_points_read': 13185, 'winner_num_centers': 2462, 'winner_cost': 24891.814994148404, 'num_parallel_runs': 22}]",50000.0,,,,,,,219.60305,7.0,1083280.0,50000.0,0.17948,-0.32109,227.68353,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.07191,1.0,2169800.5,54.0,real_covertype,,,,,,,,,,,,,,,,,,,,,152837722.0,,50000.0,,,,,,,282630.06494,7.0,11001512.0,50000.0,0.14506,0.0,0.1769,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.03928,1.21965,2646406.25,54.0,real_covertype,Ailon2009 tuned (no refinement),629.60291,,,8192.0,1.0,2.0,,,,,,,,,,,14.0,,,153065435.0,,50000.0,,1.0,11.0,,,98.0,11343.24713,7.0,21952.0,50000.0,0.05719,21.96541,4.4079,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.03867,1.04265,2262344.47896,54.0,real_covertype,,24.91654,,2.0,8192.0,,,0.0,54.0,,2.5,,,,,,,,batch_stream_wrapper,,305289310.0,,50000.0,10.0,,,0.0,,,258405.41121,7.0,5520.0,50000.0,0.07907,4.26509,0.19349,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.06898,1.00544,2181622.89578,54.0,real_covertype,,123.09602,,,8192.0,,,,,,,,,,3.0,3.0,32.0,,,,305403838.0,,50000.0,,,,,96.0,,56577.59203,7.0,42240.0,50000.0,0.13507,0.54486,0.88374,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.09076,0.99739,2164154.36282,54.0,real_covertype,,4.51994,1.5,,8192.0,,,,,54.0,,2871.95222,2350.0,0.25,,,,,,17.0,327921099.0,"[{'phase': 1, 'Li': 4.372371612802019, 'raw_start_index': 0, 'raw_consumed': 2653, 'summary_in_size': 0, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.052845704977259704, 'median_limit': 2648, 'cost_limit': 139.9158916096646, 'winner_processed_items': 2653, 'winner_raw_points_read': 2653, 'winner_num_centers': 2648, 'winner_cost': 0.13751561788919986, 'num_parallel_runs': 22}, {'phase': 2, 'Li': 6.558557419203028, 'raw_start_index': 2653, 'raw_consumed': 3, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.07926855746588955, 'median_limit': 2648, 'cost_limit': 209.8738374144969, 'winner_processed_items': 2651, 'winner_raw_points_read': 3, 'winner_num_centers': 2648, 'winner_cost': 0.1330962159937812, 'num_parallel_runs': 22}, {'phase': 3, 'Li': 9.837836128804543, 'raw_start_index': 2656, 'raw_consumed': 5, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.11890283619883435, 'median_limit': 2648, 'cost_limit': 314.8107561217454, 'winner_processed_items': 2653, 'winner_raw_points_read': 5, 'winner_num_centers': 2648, 'winner_cost': 0.4382875806497708, 'num_parallel_runs': 22}, {'phase': 4, 'Li': 14.756754193206815, 'raw_start_index': 2661, 'raw_consumed': 12, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.17835425429825152, 'median_limit': 2648, 'cost_limit': 472.2161341826181, 'winner_processed_items': 2660, 'winner_raw_points_read': 12, 'winner_num_centers': 2648, 'winner_cost': 1.4652818954744653, 'num_parallel_runs': 22}, {'phase': 5, 'Li': 22.13513128981022, 'raw_start_index': 2673, 'raw_consumed': 26, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.26753138144737726, 'median_limit': 2648, 'cost_limit': 708.3242012739271, 'winner_processed_items': 2674, 'winner_raw_points_read': 26, 'winner_num_centers': 2648, 'winner_cost': 4.434486519263739, 'num_parallel_runs': 22}, {'phase': 6, 'Li': 33.202696934715334, 'raw_start_index': 2699, 'raw_consumed': 50, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.4012970721710659, 'median_limit': 2648, 'cost_limit': 1062.4863019108907, 'winner_processed_items': 2698, 'winner_raw_points_read': 50, 'winner_num_centers': 2648, 'winner_cost': 12.394207244513463, 'num_parallel_runs': 22}, {'phase': 7, 'Li': 49.804045402073, 'raw_start_index': 2749, 'raw_consumed': 86, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.6019456082565988, 'median_limit': 2648, 'cost_limit': 1593.729452866336, 'winner_processed_items': 2734, 'winner_raw_points_read': 86, 'winner_num_centers': 2648, 'winner_cost': 32.66397538798886, 'num_parallel_runs': 22}, {'phase': 8, 'Li': 74.7060681031095, 'raw_start_index': 2835, 'raw_consumed': 176, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 0.9029184123848983, 'median_limit': 2648, 'cost_limit': 2390.594179299504, 'winner_processed_items': 2824, 'winner_raw_points_read': 176, 'winner_num_centers': 2648, 'winner_cost': 91.78394991918549, 'num_parallel_runs': 22}, {'phase': 9, 'Li': 112.05910215466426, 'raw_start_index': 3011, 'raw_consumed': 358, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 1.3543776185773475, 'median_limit': 2648, 'cost_limit': 3585.8912689492563, 'winner_processed_items': 3006, 'winner_raw_points_read': 358, 'winner_num_centers': 2648, 'winner_cost': 264.3154501652341, 'num_parallel_runs': 22}, {'phase': 10, 'Li': 168.08865323199637, 'raw_start_index': 3369, 'raw_consumed': 620, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 2.031566427866021, 'median_limit': 2648, 'cost_limit': 5378.836903423884, 'winner_processed_items': 3268, 'winner_raw_points_read': 620, 'winner_num_centers': 2648, 'winner_cost': 575.3377476263175, 'num_parallel_runs': 22}, {'phase': 11, 'Li': 252.13297984799456, 'raw_start_index': 3989, 'raw_consumed': 1198, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 3.047349641799032, 'median_limit': 2648, 'cost_limit': 8068.255355135826, 'winner_processed_items': 3846, 'winner_raw_points_read': 1198, 'winner_num_centers': 2648, 'winner_cost': 1440.6311424835874, 'num_parallel_runs': 22}, {'phase': 12, 'Li': 378.19946977199186, 'raw_start_index': 5187, 'raw_consumed': 1958, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 4.5710244626985475, 'median_limit': 2648, 'cost_limit': 12102.38303270374, 'winner_processed_items': 4606, 'winner_raw_points_read': 1958, 'winner_num_centers': 2648, 'winner_cost': 2767.1406903173015, 'num_parallel_runs': 22}, {'phase': 13, 'Li': 567.2992046579877, 'raw_start_index': 7145, 'raw_consumed': 3359, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 6.856536694047821, 'median_limit': 2648, 'cost_limit': 18153.574549055607, 'winner_processed_items': 6007, 'winner_raw_points_read': 3359, 'winner_num_centers': 2648, 'winner_cost': 5238.368996292044, 'num_parallel_runs': 22}, {'phase': 14, 'Li': 850.9488069869816, 'raw_start_index': 10504, 'raw_consumed': 5297, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 10.284805041071731, 'median_limit': 2648, 'cost_limit': 27230.36182358341, 'winner_processed_items': 7945, 'winner_raw_points_read': 5297, 'winner_num_centers': 2648, 'winner_cost': 8713.212101957446, 'num_parallel_runs': 22}, {'phase': 15, 'Li': 1276.4232104804723, 'raw_start_index': 15801, 'raw_consumed': 8594, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 15.427207561607597, 'median_limit': 2648, 'cost_limit': 40845.542735375115, 'winner_processed_items': 11242, 'winner_raw_points_read': 8594, 'winner_num_centers': 2648, 'winner_cost': 14400.145961802635, 'num_parallel_runs': 22}, {'phase': 16, 'Li': 1914.6348157207085, 'raw_start_index': 24395, 'raw_consumed': 13769, 'summary_in_size': 2648, 'summary_out_size': 2648, 'chunk_size': 8192, 'facility_cost': 23.140811342411396, 'median_limit': 2648, 'cost_limit': 61268.31410306267, 'winner_processed_items': 16417, 'winner_raw_points_read': 13769, 'winner_num_centers': 2648, 'winner_cost': 23211.62980353363, 'num_parallel_runs': 22}, {'phase': 17, 'Li': 2871.9522235810628, 'raw_start_index': 38164, 'raw_consumed': 11836, 'summary_in_size': 2648, 'summary_out_size': 2350, 'chunk_size': 8192, 'facility_cost': 34.711217013617095, 'median_limit': 2648, 'cost_limit': 91902.47115459401, 'winner_processed_items': 14484, 'winner_raw_points_read': 11836, 'winner_num_centers': 2350, 'winner_cost': 23151.69079302568, 'num_parallel_runs': 22}]",50000.0,,,,,,,221.24168,7.0,1034000.0,50000.0,0.17501,-0.26021,225.99719,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.27007,1.0,883887.9375,50.0,real_mnist_pca50,,,,,,,,,,,,,,,,,,,,,80918524.0,,20000.0,,,,,,,103191.56016,10.0,4082000.0,20000.0,0.40552,0.0,0.19381,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.02549,1.46754,1297141.125,50.0,real_mnist_pca50,Ailon2009 tuned (no refinement),1418.49083,,,8192.0,1.0,3.0,,,,,,,,,,,30.0,,,138867133.0,,20000.0,,1.0,10.0,,,90.0,4698.64721,10.0,18720.0,20000.0,0.11781,46.75402,4.25654,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.05065,1.05443,932002.84957,50.0,real_mnist_pca50,,32.69553,,2.0,8192.0,,,0.0,50.0,,2.5,,,,,,,,batch_stream_wrapper,,161702561.0,,20000.0,10.0,,,0.0,,,182696.78728,10.0,6480.0,20000.0,0.10213,5.44355,0.10947,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.18441,1.01543,897527.11658,50.0,real_mnist_pca50,,110.10033,,,8192.0,,,,,,,,,,2.0,3.0,32.0,,,,161768837.0,,20000.0,,,,,64.0,,55910.08763,10.0,26112.0,20000.0,0.4045,1.54308,0.35771,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.31712,1.00685,889947.13179,50.0,real_mnist_pca50,,8.84563,1.5,,8192.0,,,,,50.0,,21181.98552,2500.0,0.25,,,,,,17.0,170707642.0,"[{'phase': 1, 'Li': 32.24827747431377, 'raw_start_index': 0, 'raw_consumed': 3490, 'summary_in_size': 0, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 0.29576112522651155, 'median_limit': 3490, 'cost_limit': 1031.9448791780405, 'winner_processed_items': 3490, 'winner_raw_points_read': 3490, 'winner_num_centers': 3490, 'winner_cost': 0.0, 'num_parallel_runs': 20}, {'phase': 2, 'Li': 48.37241621147065, 'raw_start_index': 3490, 'raw_consumed': 0, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 0.4436416878397673, 'median_limit': 3490, 'cost_limit': 1547.9173187670608, 'winner_processed_items': 3490, 'winner_raw_points_read': 0, 'winner_num_centers': 3490, 'winner_cost': 0.0, 'num_parallel_runs': 20}, {'phase': 3, 'Li': 72.55862431720598, 'raw_start_index': 3491, 'raw_consumed': 0, 'summary_in_size': 3491, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 0.665462531759651, 'median_limit': 3490, 'cost_limit': 2321.8759781505914, 'winner_processed_items': 3490, 'winner_raw_points_read': 0, 'winner_num_centers': 3490, 'winner_cost': 0.0, 'num_parallel_runs': 20}, {'phase': 4, 'Li': 108.83793647580897, 'raw_start_index': 3492, 'raw_consumed': 0, 'summary_in_size': 3491, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 0.9981937976394765, 'median_limit': 3490, 'cost_limit': 3482.813967225887, 'winner_processed_items': 3490, 'winner_raw_points_read': 0, 'winner_num_centers': 3490, 'winner_cost': 0.0, 'num_parallel_runs': 20}, {'phase': 5, 'Li': 163.25690471371345, 'raw_start_index': 3493, 'raw_consumed': 1, 'summary_in_size': 3491, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 1.4972906964592148, 'median_limit': 3490, 'cost_limit': 5224.2209508388305, 'winner_processed_items': 3492, 'winner_raw_points_read': 1, 'winner_num_centers': 3490, 'winner_cost': 2.5217799800141307, 'num_parallel_runs': 20}, {'phase': 6, 'Li': 244.8853570705702, 'raw_start_index': 3494, 'raw_consumed': 7, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 2.2459360446888224, 'median_limit': 3490, 'cost_limit': 7836.331426258246, 'winner_processed_items': 3497, 'winner_raw_points_read': 7, 'winner_num_centers': 3490, 'winner_cost': 11.521932747788902, 'num_parallel_runs': 20}, {'phase': 7, 'Li': 367.3280356058553, 'raw_start_index': 3501, 'raw_consumed': 17, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 3.3689040670332333, 'median_limit': 3490, 'cost_limit': 11754.49713938737, 'winner_processed_items': 3507, 'winner_raw_points_read': 17, 'winner_num_centers': 3490, 'winner_cost': 38.24098104614977, 'num_parallel_runs': 20}, {'phase': 8, 'Li': 550.9920534087829, 'raw_start_index': 3518, 'raw_consumed': 46, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 5.053356100549849, 'median_limit': 3490, 'cost_limit': 17631.745709081053, 'winner_processed_items': 3536, 'winner_raw_points_read': 46, 'winner_num_centers': 3490, 'winner_cost': 152.63125142222054, 'num_parallel_runs': 20}, {'phase': 9, 'Li': 826.4880801131744, 'raw_start_index': 3564, 'raw_consumed': 66, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 7.580034150824775, 'median_limit': 3490, 'cost_limit': 26447.61856362158, 'winner_processed_items': 3556, 'winner_raw_points_read': 66, 'winner_num_centers': 3490, 'winner_cost': 285.9080402790182, 'num_parallel_runs': 20}, {'phase': 10, 'Li': 1239.7321201697616, 'raw_start_index': 3630, 'raw_consumed': 80, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 11.370051226237162, 'median_limit': 3490, 'cost_limit': 39671.42784543237, 'winner_processed_items': 3570, 'winner_raw_points_read': 80, 'winner_num_centers': 3490, 'winner_cost': 513.4990808721107, 'num_parallel_runs': 20}, {'phase': 11, 'Li': 1859.5981802546426, 'raw_start_index': 3710, 'raw_consumed': 128, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 17.055076839355745, 'median_limit': 3490, 'cost_limit': 59507.14176814856, 'winner_processed_items': 3618, 'winner_raw_points_read': 128, 'winner_num_centers': 3490, 'winner_cost': 1280.7762130447024, 'num_parallel_runs': 20}, {'phase': 12, 'Li': 2789.3972703819636, 'raw_start_index': 3838, 'raw_consumed': 307, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 25.582615259033616, 'median_limit': 3490, 'cost_limit': 89260.71265222284, 'winner_processed_items': 3797, 'winner_raw_points_read': 307, 'winner_num_centers': 3490, 'winner_cost': 4798.408666601713, 'num_parallel_runs': 20}, {'phase': 13, 'Li': 4184.095905572945, 'raw_start_index': 4145, 'raw_consumed': 781, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 38.373922888550425, 'median_limit': 3490, 'cost_limit': 133891.06897833425, 'winner_processed_items': 4271, 'winner_raw_points_read': 781, 'winner_num_centers': 3490, 'winner_cost': 17055.33132418221, 'num_parallel_runs': 20}, {'phase': 14, 'Li': 6276.143858359418, 'raw_start_index': 4926, 'raw_consumed': 1927, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 57.56088433282564, 'median_limit': 3490, 'cost_limit': 200836.60346750138, 'winner_processed_items': 5417, 'winner_raw_points_read': 1927, 'winner_num_centers': 3490, 'winner_cost': 52896.98254216738, 'num_parallel_runs': 20}, {'phase': 15, 'Li': 9414.215787539128, 'raw_start_index': 6853, 'raw_consumed': 3856, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 86.34132649923846, 'median_limit': 3490, 'cost_limit': 301254.9052012521, 'winner_processed_items': 7346, 'winner_raw_points_read': 3856, 'winner_num_centers': 3490, 'winner_cost': 117856.37383261068, 'num_parallel_runs': 20}, {'phase': 16, 'Li': 14121.323681308691, 'raw_start_index': 10709, 'raw_consumed': 6559, 'summary_in_size': 3490, 'summary_out_size': 3490, 'chunk_size': 8192, 'facility_cost': 129.51198974885767, 'median_limit': 3490, 'cost_limit': 451882.3578018781, 'winner_processed_items': 10049, 'winner_raw_points_read': 6559, 'winner_num_centers': 3490, 'winner_cost': 201794.29668877364, 'num_parallel_runs': 20}, {'phase': 17, 'Li': 21181.985521963037, 'raw_start_index': 17268, 'raw_consumed': 2732, 'summary_in_size': 3490, 'summary_out_size': 2500, 'chunk_size': 8192, 'facility_cost': 194.26798462328654, 'median_limit': 3490, 'cost_limit': 677823.5367028172, 'winner_processed_items': 6222, 'winner_raw_points_read': 2732, 'winner_num_centers': 2500, 'winner_cost': 146007.4608102475, 'num_parallel_runs': 20}]",20000.0,,,,,,,113.05007,10.0,1020000.0,20000.0,0.44956,0.68551,176.91275,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.28624,1.0,881818.875,50.0,real_mnist_pca50,,,,,,,,,,,,,,,,,,,,,80918237.0,,20000.0,,,,,,,113893.9192,10.0,4082000.0,20000.0,0.42846,0.0,0.1756,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.02939,1.41024,1243582.625,50.0,real_mnist_pca50,Ailon2009 tuned (no refinement),1420.83376,,,8192.0,1.0,3.0,,,,,,,,,,,30.0,,,138867133.0,,20000.0,,1.0,10.0,,,90.0,4690.8501,10.0,18720.0,20000.0,0.11102,41.02472,4.26361,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.05054,1.05961,934386.05723,50.0,real_mnist_pca50,,30.6647,,2.0,8192.0,,,0.0,50.0,,2.5,,,,,,,,batch_stream_wrapper,,161702384.0,,20000.0,10.0,,,0.0,,,194918.47534,10.0,6480.0,20000.0,0.08551,5.96122,0.1026,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.29138,1.01381,894003.57302,50.0,real_mnist_pca50,,106.77379,,,8192.0,,,,,,,,,,2.0,3.0,32.0,,,,161769879.0,,20000.0,,,,,64.0,,57764.26864,10.0,26112.0,20000.0,0.48051,1.38176,0.34623,77.0,insertion-only,Kmeans_sweep
